,vehicle_category,zone_in,zone_out,hour,day_category,avg_traffic
2674,van,1,6,3,weekday,2.0
2675,van,1,6,6,weekday,1.125
2676,van,1,6,7,weekday,2.875
2677,van,1,6,8,weekend,3.0
2678,van,1,6,8,weekday,2.3333333333333335
2679,van,1,6,9,weekend,2.3333333333333335
2680,van,1,6,9,weekday,3.736842105263158
2681,van,1,6,10,weekend,1.25
2682,van,1,6,10,weekday,2.789473684210526
2683,van,1,6,11,weekend,1.25
2684,van,1,6,11,weekday,3.235294117647059
2685,van,1,6,12,weekend,1.25
2686,van,1,6,12,weekday,1.8125
2687,van,1,6,13,weekend,1.0
2688,van,1,6,13,weekday,1.9333333333333333
2689,van,1,6,14,weekend,1.5
2690,van,1,6,14,weekday,2.1176470588235294
2691,van,1,6,15,weekend,1.0
2692,van,1,6,15,weekday,2.3333333333333335
2693,van,1,6,16,weekend,1.3333333333333333
2694,van,1,6,16,weekday,2.5294117647058822
2695,van,1,6,17,weekend,1.4
2696,van,1,6,17,weekday,3.75
2697,van,1,6,18,weekend,1.0
2698,van,1,6,18,weekday,2.5714285714285716
2699,van,1,6,19,weekend,1.0
2700,van,1,6,19,weekday,2.0
2701,van,1,6,20,weekend,2.0
2702,van,1,6,20,weekday,1.1666666666666667
2703,van,1,6,21,weekday,1.0
2704,van,1,6,22,weekday,1.0
2705,van,2,3,0,weekend,1.0
2706,van,2,3,0,weekday,1.0
2707,van,2,3,2,weekday,1.0
2708,van,2,3,3,weekend,1.0
2709,van,2,3,3,weekday,1.0
2710,van,2,3,4,weekend,1.0
2711,van,2,3,4,weekday,1.0
2712,van,2,3,5,weekend,1.0
2713,van,2,3,5,weekday,1.1666666666666667
2714,van,2,3,6,weekend,1.0
2715,van,2,3,6,weekday,2.0
2716,van,2,3,7,weekend,1.5
2717,van,2,3,7,weekday,3.6
2718,van,2,3,8,weekend,1.4
2719,van,2,3,8,weekday,8.473684210526315
2720,van,2,3,9,weekend,1.8571428571428572
2721,van,2,3,9,weekday,8.578947368421053
2722,van,2,3,10,weekend,3.1666666666666665
2723,van,2,3,10,weekday,9.35
2724,van,2,3,11,weekend,3.0
2725,van,2,3,11,weekday,9.578947368421053
2726,van,2,3,12,weekend,3.5
2727,van,2,3,12,weekday,7.5
2728,van,2,3,13,weekend,2.7142857142857144
2729,van,2,3,13,weekday,6.7368421052631575
2730,van,2,3,14,weekend,2.4285714285714284
2731,van,2,3,14,weekday,6.526315789473684
2732,van,2,3,15,weekend,2.1666666666666665
2733,van,2,3,15,weekday,7.7
2734,van,2,3,16,weekend,2.125
2735,van,2,3,16,weekday,6.1
2736,van,2,3,17,weekend,1.6
2737,van,2,3,17,weekday,5.35
2738,van,2,3,18,weekend,1.5
2739,van,2,3,18,weekday,1.8
2740,van,2,3,19,weekend,1.0
2741,van,2,3,19,weekday,1.3
2742,van,2,3,20,weekend,1.0
2743,van,2,3,20,weekday,1.2222222222222223
2744,van,2,3,21,weekday,1.0
2745,van,2,3,22,weekday,1.0
2746,van,2,3,23,weekday,1.0
2747,van,2,6,0,weekend,1.2857142857142858
2748,van,2,6,0,weekday,1.75
2749,van,2,6,1,weekend,1.3333333333333333
2750,van,2,6,1,weekday,1.3076923076923077
2751,van,2,6,2,weekend,1.0
2752,van,2,6,2,weekday,1.3333333333333333
2753,van,2,6,3,weekend,1.0
2754,van,2,6,3,weekday,1.2857142857142858
2755,van,2,6,4,weekend,1.0
2756,van,2,6,4,weekday,1.6470588235294117
2757,van,2,6,5,weekend,1.75
2758,van,2,6,5,weekday,2.473684210526316
2759,van,2,6,6,weekend,2.5
2760,van,2,6,6,weekday,8.3
2761,van,2,6,7,weekend,5.875
2762,van,2,6,7,weekday,19.95
2763,van,2,6,8,weekend,6.777777777777778
2764,van,2,6,8,weekday,26.05
2765,van,2,6,9,weekend,7.9
2766,van,2,6,9,weekday,29.4
2767,van,2,6,10,weekend,9.1
2768,van,2,6,10,weekday,33.6
2769,van,2,6,11,weekend,8.6
2770,van,2,6,11,weekday,33.0
2771,van,2,6,12,weekend,9.3
2772,van,2,6,12,weekday,27.8
2773,van,2,6,13,weekend,8.7
2774,van,2,6,13,weekday,26.5
2775,van,2,6,14,weekend,5.5
2776,van,2,6,14,weekday,25.45
2777,van,2,6,15,weekend,6.5
2778,van,2,6,15,weekday,27.55
2779,van,2,6,16,weekend,8.1
2780,van,2,6,16,weekday,26.5
2781,van,2,6,17,weekend,4.4
2782,van,2,6,17,weekday,16.35
2783,van,2,6,18,weekend,2.7
2784,van,2,6,18,weekday,6.05
2785,van,2,6,19,weekend,3.3333333333333335
2786,van,2,6,19,weekday,5.65
2787,van,2,6,20,weekend,2.3
2788,van,2,6,20,weekday,3.8947368421052633
2789,van,2,6,21,weekend,1.6
2790,van,2,6,21,weekday,3.1052631578947367
2791,van,2,6,22,weekend,1.5714285714285714
2792,van,2,6,22,weekday,2.6666666666666665
2793,van,2,6,23,weekend,1.8
2794,van,2,6,23,weekday,1.6153846153846154
2795,van,3,1,5,weekend,1.0
2796,van,3,1,6,weekday,1.5
2797,van,3,1,7,weekend,2.0
2798,van,3,1,7,weekday,6.894736842105263
2799,van,3,1,8,weekend,2.5
2800,van,3,1,8,weekday,17.3
2801,van,3,1,9,weekend,3.125
2802,van,3,1,9,weekday,17.4
2803,van,3,1,10,weekend,2.2222222222222223
2804,van,3,1,10,weekday,15.25
2805,van,3,1,11,weekend,3.875
2806,van,3,1,11,weekday,14.65
2807,van,3,1,12,weekend,3.1
2808,van,3,1,12,weekday,11.9
2809,van,3,1,13,weekend,3.1
2810,van,3,1,13,weekday,11.75
2811,van,3,1,14,weekend,3.1
2812,van,3,1,14,weekday,10.2
2813,van,3,1,15,weekend,3.111111111111111
2814,van,3,1,15,weekday,11.55
2815,van,3,1,16,weekend,3.142857142857143
2816,van,3,1,16,weekday,9.6
2817,van,3,1,17,weekend,1.75
2818,van,3,1,17,weekday,5.2631578947368425
2819,van,3,1,18,weekday,1.7
2820,van,3,1,19,weekend,1.0
2821,van,3,1,19,weekday,1.5
2822,van,3,1,20,weekend,1.0
2823,van,3,1,20,weekday,1.0
2824,van,3,1,21,weekday,1.0
2825,van,3,1,22,weekday,1.0
2826,van,3,1,23,weekday,1.0
2827,van,3,3,0,weekend,1.0
2828,van,3,3,0,weekday,1.0
2829,van,3,3,1,weekend,2.0
2830,van,3,3,3,weekend,1.0
2831,van,3,3,3,weekday,1.3333333333333333
2832,van,3,3,4,weekday,1.0
2833,van,3,3,5,weekend,1.0
2834,van,3,3,5,weekday,1.0
2835,van,3,3,6,weekend,1.0
2836,van,3,3,6,weekday,1.3
2837,van,3,3,7,weekend,1.3333333333333333
2838,van,3,3,7,weekday,3.05
2839,van,3,3,8,weekend,1.0
2840,van,3,3,8,weekday,3.5789473684210527
2841,van,3,3,9,weekend,1.7777777777777777
2842,van,3,3,9,weekday,5.85
2843,van,3,3,10,weekend,3.8333333333333335
2844,van,3,3,10,weekday,9.05
2845,van,3,3,11,weekend,2.375
2846,van,3,3,11,weekday,7.5
2847,van,3,3,12,weekend,1.5714285714285714
2848,van,3,3,12,weekday,8.05
2849,van,3,3,13,weekend,1.8571428571428572
2850,van,3,3,13,weekday,5.526315789473684
2851,van,3,3,14,weekend,1.625
2852,van,3,3,14,weekday,3.7
2853,van,3,3,15,weekend,2.6666666666666665
2854,van,3,3,15,weekday,2.8
2855,van,3,3,16,weekend,2.1666666666666665
2856,van,3,3,16,weekday,2.888888888888889
2857,van,3,3,17,weekend,1.6666666666666667
2858,van,3,3,17,weekday,3.25
2859,van,3,3,18,weekend,1.375
2860,van,3,3,18,weekday,2.3529411764705883
2861,van,3,3,19,weekend,1.125
2862,van,3,3,19,weekday,1.7857142857142858
2863,van,3,3,20,weekend,1.2
2864,van,3,3,20,weekday,1.4166666666666667
2865,van,3,3,21,weekend,1.0
2866,van,3,3,21,weekday,1.3333333333333333
2867,van,3,3,22,weekend,2.0
2868,van,3,3,22,weekday,1.1428571428571428
2869,van,3,3,23,weekend,1.0
2870,van,3,3,23,weekday,1.0
2871,van,3,6,0,weekday,1.0
2872,van,3,6,1,weekend,1.0
2873,van,3,6,1,weekday,1.0
2874,van,3,6,2,weekday,1.0
2875,van,3,6,3,weekend,2.0
2876,van,3,6,3,weekday,1.1
2877,van,3,6,4,weekend,1.0
2878,van,3,6,5,weekday,1.3333333333333333
2879,van,3,6,6,weekend,1.3333333333333333
2880,van,3,6,6,weekday,1.6
2881,van,3,6,7,weekend,2.2
2882,van,3,6,7,weekday,5.157894736842105
2883,van,3,6,8,weekend,3.4
2884,van,3,6,8,weekday,4.894736842105263
2885,van,3,6,9,weekend,2.375
2886,van,3,6,9,weekday,7.473684210526316
2887,van,3,6,10,weekend,3.0
2888,van,3,6,10,weekday,7.05
2889,van,3,6,11,weekend,2.625
2890,van,3,6,11,weekday,5.65
2891,van,3,6,12,weekend,2.25
2892,van,3,6,12,weekday,5.65
2893,van,3,6,13,weekend,1.5
2894,van,3,6,13,weekday,3.9473684210526314
2895,van,3,6,14,weekend,2.3333333333333335
2896,van,3,6,14,weekday,4.25
2897,van,3,6,15,weekend,1.8333333333333333
2898,van,3,6,15,weekday,4.15
2899,van,3,6,16,weekend,1.8571428571428572
2900,van,3,6,16,weekday,3.888888888888889
2901,van,3,6,17,weekend,1.0
2902,van,3,6,17,weekday,2.5
2903,van,3,6,18,weekend,1.3333333333333333
2904,van,3,6,18,weekday,2.4166666666666665
2905,van,3,6,19,weekend,1.0
2906,van,3,6,19,weekday,1.3333333333333333
2907,van,3,6,20,weekday,1.0
2908,van,3,6,21,weekend,1.0
2909,van,3,6,21,weekday,1.1666666666666667
2910,van,3,6,22,weekend,1.0
2911,van,3,6,23,weekday,1.0
2912,van,5,3,5,weekday,1.0
2913,van,5,3,6,weekend,1.0
2914,van,5,3,7,weekend,1.0
2915,van,5,3,8,weekday,1.25
2916,van,5,3,9,weekend,1.0
2917,van,5,3,9,weekday,1.0
2918,van,5,3,10,weekday,1.0
2919,van,5,3,11,weekday,1.5
2920,van,5,3,12,weekday,1.0
2921,van,5,3,13,weekday,1.0
2922,van,5,3,14,weekend,1.0
2923,van,5,3,14,weekday,1.0
2924,van,5,3,15,weekday,1.0
2925,van,5,3,16,weekday,1.0
2926,van,5,3,17,weekday,1.25
2927,van,5,3,18,weekend,1.0
2928,van,5,3,18,weekday,1.4
2929,van,5,3,19,weekday,1.0
2930,van,5,3,20,weekend,1.0
2931,van,5,3,20,weekday,1.0
2932,van,5,3,23,weekend,1.0
2933,van,5,6,7,weekday,1.0
2934,van,5,6,8,weekday,1.0
2935,van,5,6,9,weekend,1.0
2936,van,5,6,9,weekday,1.0
2937,van,5,6,10,weekday,1.5
2938,van,5,6,11,weekday,1.0
2939,van,5,6,12,weekend,1.0
2940,van,5,6,12,weekday,1.25
2941,van,5,6,13,weekend,1.0
2942,van,5,6,13,weekday,1.0
2943,van,5,6,14,weekday,1.0
